"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
303|"Mazda 2"|"$ 29.000.000"|"2011"|"63.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453900901-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"63000"|"Mazda"|"Antioquia "|" Medellín"|" Conquistadores"|"Mazda 2"|"No"|"RGO396"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1|1|1||1|1|||2017-08-26
304|"Mazda 2 2013 Mecanico"|"$ 31.000.000"|"2013"|"65.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454612379-mazda-2-2013-mecanico-_JM"|"Gris"|"Gasolina"|"65000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"MFV786"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-08-26
305|"Mazda 2 2015"|"$ 36.500.000"|"2015"|"32.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454455609-mazda-mazda-2-2015-_JM"|"Gris"||"32000"|"Mazda"|"Valle Del Cauca "|" Cali"|" El Limonar"|"Mazda 2"|"Sí"|"ICS640"|"2015"||"Sí"||"Sí"|"Cuero"||"Hidráulica"|||"Sí"||||"Automática"||1||||1||||||1|1||||||1||||2017-08-26
306|"Mazda 2 Hb"|"$ 25.900.000"|"2010"|"70.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454356381-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"70500"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"kau107"|"2010"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1498"|"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1|1||1||||||1|1|1||1|1|||1||||2017-08-26
307|"Mazda 2 2014"|"$ 35.300.000"|"2014"|"22.700 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453318513-mazda-mazda-2-2014-_JM"|"Gris"|"Gasolina"|"22700"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"ABC123"|"2014"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||||||||||1||||2017-08-26
308|"Mazda 2 Mec 1.5"|"$ 25.200.000"|"2010"|"70.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454116772-mazda-mazda-2-mec-15-_JM"|"Negro"|"Gasolina"|"70000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"KBP-846"|"2010"|"MEC 1.5"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-08-26
309|"Mazda 2 2010"|"$ 26.300.000"|"2010"|"81.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454615573-mazda-mazda-2-2010-_JM"|"Dorado"||"81000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Valle Del Lili"|"Mazda 2"||"KAV168"|"2010"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
310|"Mazda 2 Mazda 2 Hb"|"$ 26.800.000"|"2010"|"112.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454412313-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"112000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"PFQ331"|"2010"|"Mazda 2 HB"||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"CD"||"Mecánica"|"Eléctricos"|1|||||||||||1||||||1||||2017-08-26
311|"Mazda 2 Hb Aut 1.5"|"$ 37.900.000"|"2014"|"33.609 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451861077-mazda-2-hb-aut-15-_JM"|"Plateado"|"Gasolina"|"33609"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"HIU189"|"2014"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||||1|||1|||1||||2017-08-26
312|"Mazda 2 Touring Automatico Modelo 2018 Skyactiv"|"$ 52.520.000"|"2018"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451132182-mazda-2-touring-automatico-modelo-2018-skyactiv-_JM"|"Rojo"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"000000"|"2018"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500"|"Sí"|"No"|"R/Rep."|"4x2"|"Automática"|"Eléctricos"||||||||||1|1||1||1|1||1||||2017-08-26
313|"Mazda 2 2016"|"$ 47.900.000"|"2016"|"25.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454569418-mazda-mazda-2-2016-_JM"|"Blanco"||"25000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"Ifo706"|"2016"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
314|"Mazda 2"|"$ 46.500.000"|"2016"|"23.575 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-453933292-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"23575"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"IGX-829"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1600"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|1||||||||||1|1||1|1||1||||2017-08-26
315|"Mazda 2 Mazda 2 1.5 At"|"$ 30.800.000"|"2012"|"72.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452379363-mazda-2-sedan-15-at-_JM"|"Gris"|"Gasolina"|"72000"|"Mazda"|"Bogotá D.c. "|" Barrios Unidos"|" José Joaquín Vargas"|"Mazda 2"|"Sí"|"MTM 849"|"2012"|"Mazda 2 1.5 AT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1|1|1|1|||1||||2017-08-26
316|"Mazda 2"|"$ 35.000.000"|"2014"|"45.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454243679-mazda-2-_JM"|"Blanco"|"Gasolina"|"45000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Los Cámbulos"|"Mazda 2"||"HNS208"|"2014"|||"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1||||||||||||1||1|||1||||2017-08-26
317|"Mazda 2 Gran Touring"|"$ 47.900.000"|"2016"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454346318-mazda-mazda-2-gran-touring-_JM"|"Blanco"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"UEN259"|"2016"|"GRAN TOURING"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500cc"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||||||||||||||2017-08-26
318|"Mazda 2 Hb"|"$ 35.800.000"|"2015"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454416494-mazda-mazda-2-hb-_JM"|"Rojo"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"HZO-036"|"2015"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||||1|1||1|1|1|1||1|1||||||2017-08-26
319|"Mazda 2 Hb"|"$ 34.900.000"|"2014"|"80.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-444407847-mazda-2-hb-_JM"|"Blanco"|"Gasolina"|"80000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"HSP-983"|"2014"||"No"|"Sí"|"Sí"|"Tela"|"16"|"Hidráulica"|"Sí"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1||||1|||||||||||||||||2017-08-26
320|"Mazda 2 2016"|"$ 46.500.000"|"2016"|"24.100 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453402973-mazda-mazda-2-2016-_JM"|"Gris"||"24100"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"IGN921"|"2016"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
321|"Mazda 2 Sd At 1500cc"|"$ 30.200.000"|"2011"|"74.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454232923-mazda-mazda-2-sd-at-1500cc-_JM"|"Plateado"|"Gasolina"|"74000"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" Modelia"|"Mazda 2"|"No"|"REV-833"|"2011"|"SD AT 1500CC"|||"Sí"|"Tela"||"Asistida"||"1500"|"Sí"||"CD"||"Automática"|"Eléctricos"||||||||||1|1|1|1|1|1|||1|||1|2017-08-26
322|"Mazda 2"|"$ 46.500.000"|"2016"|"23.575 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-454216846-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"23575"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"IGX-829"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|1||||||||||1|1||1|1||1||||2017-08-26
323|"Mazda 2 Sedan"|"$ 28.500.000"|"2011"|"60.000 Km"|"Norte De Santander"|"http://articulo.tucarro.com.co/MCO-454007690-mazda-mazda-2-sedan-_JM"|"Plateado"|"Gasolina"|"60000"|"Mazda"|"Norte De Santander "|" Cúcuta"||"Mazda 2"|"Sí"|"CUD-169"|"2011"|"SEDAN"||"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1|||||||||2017-08-26
324|"Mazda 2"|"$ 38.700.000"|"2015"|"22.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453119705-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"22500"|"Mazda"|"Bogotá D.c. "|" Puente Aranda"|" Jazmín"|"Mazda 2"|"Sí"|"UBL-471"|"2015"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|1|||||1||||1|1|1||1|1||||||2017-08-26
325|"Mazda 2"|"$ 38.000.000"|"2015"|"32.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-452166413-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"32000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"||"UCR-153"|"2015"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"||||||||||1||1|1|1|1|||1||||2017-08-26
326|"Mazda 2 Hb"|"$ 29.500.000"|"2011"|"35.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452022282-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"35600"|"Mazda"|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Jardín Sur"|"Mazda 2"|"Sí"|"RHS-902"|"2011"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1498"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|||1|1|1|1||1|||1|2017-08-26
327|"Mazda 2"|"$ 27.000.000"|"2009"|"93.926 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451179496-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"93926"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"No"|"MOO462"|"2009"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"|1|||||||||||1|1|1|1|||1||||2017-08-26
328|"Mazda 2 Hb"|"$ 25.900.000"|"2009"|"82.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453023943-mazda-mazda-2-hb-_JM"|"Negro"|"Gasolina"|"82000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"DBI-740"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"||1||1||||||||||||||1||||2017-08-26
329|"Mazda 2 Grand Touring"|"$ 56.800.000"|"2017"|"0 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-436025916-mazda-2-grand-touring-_JM"|"Azul"||"0"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"***"|"2017"|||||||"Asistida"|||"No"||||"Automática"|"Eléctricos"||||||||||||||||||||||2017-08-26
330|"Mazda 2 Hb Mecanico, 1500cc, Full"|"$ 28.500.000"|"2011"|"61.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454051544-mazda-2-hb-mecanico-1500cc-full-_JM"|"Gris"|"Gasolina"|"61000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"kjo652"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-08-26
331|"Mazda 2 Mt 1.5cc"|"$ 26.500.000"|"2011"|"90.000 Km"|"Meta"|"http://articulo.tucarro.com.co/MCO-453275477-mazda-mazda-2-mt-15cc-_JM"|"Azul"|"Gasolina"|"90000"|"Mazda"|"Meta "|" Villavicencio"||"Mazda 2"||"XXX000"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1.500 cc"|"Sí"|"No"|||"Mecánica"||||||||||||1|1|1||1|||1||||2017-08-26
332|"Mazda 2 Hb Automatico 1.5"|"$ 24.300.000"|"2008"|"93.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451299042-mazda-2-hb-automatico-15-_JM"|"Azul"|"Gasolina"|"93500"|"Mazda"|"Bogotá D.c. "|" Suba"|" Alhambra"|"Mazda 2"||"CYN-667"|"2008"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"No"||"MP3"||"Automática"|"Eléctricos"|1||||||||||1|1|1|1|1|1||1||||2017-08-26
333|"Mazda 2 Mazda 2 Aut"|"$ 36.900.000"|"2014"|"39.932 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452497943-mazda-2-automatico-_JM"|"Azul"|"Gasolina"|"39932"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"HTK903"|"2014"|"MAZDA 2 AUT"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"|"1500"|"No"||"MP3"||"Automática"|"Eléctricos"|||||||||||||1|1|1|1||||||2017-08-26
334|"Mazda 2 Mt Hb 2015"|"$ 35.900.000"|"2015"|"33.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453632519-mazda-mazda-2-mt-hb-2015-_JM"|"Plateado"||"33000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"HZK827"|"2015"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-08-26
335|"Mazda 2 Mazda 2"|"$ 24.500.000"|"2011"|"105.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452636304-mazda-mazda-2-2011-_JM"|"Gris"|"Gasolina"|"105000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mirandela"|"Mazda 2"|"No"|"RDP377"|"2011"|"MAZDA 2"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"||"CD"||"Mecánica"|"Eléctricos"|1|||1|||||||1|1|1|1||||1||||2017-08-26
336|"Mazda 2"|"$ 23.500.000"|"2009"|"76.900 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454502511-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"76900"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Bellavista"|"Mazda 2"|"Sí"|"FMG058"|"2009"||"No"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"||1||||||||1|||1|1||||1||||2017-08-26
337|"Mazda 2 Touring Aut 5 Puertas"|"$ 44.900.000"|"2016"|"42.683 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452190846-mazda-2-touring-aut-5-puertas-_JM"|"Blanco"|"Gasolina"|"42683"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"UUK341"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"|"2000"|"Asistida"|"Sí"||"Sí"||"CD"||"Automática"|||||||||||||1|||1|||1||||2017-08-26
338|"Mazda 2 Mazda 2 Sport Mt 1500cc"|"$ 32.500.000"|"2014"|"50.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453919507-mazda-mazda-2-sport-mt-1500cc-_JM"|"Gris"|"Gasolina"|"50000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"hgw79"|"2014"|"mazda 2 sport MT 1500cc"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-08-26
339|"Mazda 2 Automático 1500cc 2008"|"$ 22.000.000"|"2008"|"105.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454508843-mazda-2-automatico-modelo-2008-_JM"|"Negro"|"Gasolina"|"105000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Santa Bibiana"|"Mazda 2"|"No"|"CQJ429"|"2008"|"Automático 1500cc 2008"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||1||||||1|1|1|1|1|1|||1||||2017-08-26
340|"Mazda 2"|"$ 35.500.000"|"2015"|"28.318 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453035768-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"28318"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"HAL862"|"2015"||"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500cc"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-08-26
341|"Mazda 2 Gran Touring"|"$ 56.520.000"|"2017"|"0 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-430533822-mazda-2-aut-grand-touring-cojineria-beige-o-negro-2017-_JM"|"Azul"|"Gasolina"|"0"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"N/A"|"2017"|"GRAN TOURING"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Asistida"|"Sí"|"1500CC"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|||1||1|1||1|1||1|2017-08-26
342|"Mazda 2 Automatico"|"$ 37.500.000"|"2015"|"43.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-453179709-mazda-2-automatico-_JM"|"Blanco"||"43000"|"Mazda"|"Valle Del Cauca "|" Cali"|" El Cedro"|"Mazda 2"||"UGN611"|"2015"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
343|"Mazda 2 Automatico"|"$ 30.900.000"|"2011"|"74.400 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454478087-excelente-procedencia-planta-bajo-dvdpantallas-sensor-_JM"|"Blanco"|"Gasolina"|"74400"|"Mazda"|"Antioquia "|" Medellín"|" Castropol"|"Mazda 2"|"No"|"bxt796"|"2011"|"automatico"|"Sí"|"No"|"Sí"|"Cuero"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||1|1|1|1|||1|1|1|1|1|1|1||1||||2017-08-26
344|"Mazda 2 2016 At"|"$ 45.900.000"|"2016"|"27.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453654774-mazda-mazda-2-2016-at-_JM"|"Negro"|"Gasolina"|"27000"|"Mazda"|"Antioquia "|" Medellín"|" Laureles"|"Mazda 2"||"uen690"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|||"Sí"||"MP3"||"Automática"|||1|||||||||||1|||||1||||2017-08-26
345|"Mazda 2 At"|"$ 31.700.000"|"2012"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453829459-mazda-mazda-2-2012-_JM"|"Gris"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MCV747"|"2012"|"AT"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||||||2017-08-26
346|"Mazda 2"|"$ 25.900.000"|"2010"|"65.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453318724-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"65000"|"Mazda"|"Bogotá D.c. "|" Engativa"|" La Estradita"|"Mazda 2"|"Sí"|"DCU710"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|||||||||1||1||1||||1||||2017-08-26
347|"Mazda 2 Sedan"|"$ 28.500.000"|"2013"|"51.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454497751-mazda-mazda-2-sedan-_JM"|"Blanco"|"Gasolina"|"51000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MSR-808"|"2013"|"Sedan"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||1|||1|1|1||1|||1||||2017-08-26
348|"Mazda 2"|"$ 26.000.000"|"2010"|"64.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454342380-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"64000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"||"KBL-673"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|||||||||||1|1|1|1||||1||||2017-08-26
349|"Mazda 2 Hb"|"$ 27.500.000"|"2011"|"55.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454574894-mazda-mazda-2-hb-_JM"|"Plateado"|"Gasolina"|"55500"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"||"KHH-133"|"2011"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"||||||||||||||1||||||||2017-08-26
350|"Mazda 2"|"$ 57.450.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-447879860-mazda-2-_JM"|"Azul"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"000"|"2017"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"||"Sí"||||"Automática"|"Eléctricos"||||||||||||||||||||||2017-08-26
351|"Mazda 2 Tourin Automatico"|"$ 45.800.000"|"2016"|"23.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453505624-mazda-2-touring-automatico-_JM"|"Plateado"|"Gasolina"|"23000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"IGN921"|"2016"|"TOURIN AUTOMATICO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Asistida"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||1||1||2017-08-26
352|"Mazda 2"|"$ 23.000.000"|"2008"|"115.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452969596-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"115000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"CQI-160"|"2008"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1||||||||||1||||1|||1||||2017-08-26
353|"Mazda 2 Skyactiv Grand Touring Full"|"$ 48.500.000"|"2016"|"14.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452493020-mazda-mazda-2-skyactiv-_JM"|"Azul"|"Gasolina"|"14700"|"Mazda"|"Bogotá D.c. "|" Suba"|" Niza"|"Mazda 2"|"Sí"|"IXM480"|"2016"|"SKYACTIV GRAND TOURING FULL"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1||||1|1||1|||1|2017-08-26
354|"Mazda 2"|"$ 28.000.000"|"2011"|"104.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451242141-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"104500"|"Mazda"|"Antioquia "|" Itaguí"||"Mazda 2"|"No"|"KHG214"|"2011"|||"Sí"|"Sí"|"Tela"||"Asistida"|"No"||"Sí"||"CD"|"4x2"|"Automática"|"Eléctricos"||||||||||1||||||||1||||2017-08-26
