"Precio"|"Modelo_anyo"|"Ubicacion"|"Color"|"Combustible"|"Recorrido"|"Departamento"|"Ciudad"|"Barrio"|"Unico"|"Placa"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"Ubicacion_r"|"Color_r"|"Combustible_r"|"Departamento_r"|"Ciudad_r"|"Barrio_r"|"Placa_r"|"Version_r"|"Asientos_r"|"Cilindros_r"|"Direccion_r"|"Motor_r"|"Sonido_r"|"Traccion_r"|"Transmision_r"|"Vidrios_r"
24000000|2008|"Risaralda"|"Azul"|"Gasolina"|120000|"Risaralda "|" Pereira"||0|"CQJ-446"|"o Cambio a Camioneta Cerrada"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1|0|0|0|"18"|"1"|"1"|"18"|"41"||"65"|"90"|"3"||"2"|"23"|"2"||"2"|"1"
26400000|2011|"Bogotá D.c."|"Azul"|"Gasolina"|67100|"Bogotá D.c. "|" Suba"|" La Campiña"|0|"RHZ-539"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1|0|0|0|"3"|"1"|"1"|"3"|"49"|"82"|"492"||"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
35700000|2015|"Bogotá D.c."|"Blanco"|"Gasolina"|30000|"Bogotá D.c. "|" Fontibón"|" Salitre Nor "|0|"***-**8"||0|0|0|"Cuero"||"Hidráulica"|0|"1498"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"3"|"3"|"1"|"3"|"23"|"140"|"14"||"1"||"2"|"19"|"2"|"1"|"2"|"1"
27800000|2010|"Antioquia"|"Blanco"|"Gasolina"|78000|"Antioquia "|" Medellín"||0|"ELM-429"|"HB MECANICO"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"||"158"|"53"|"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
42000000|2016|"Risaralda"|"Gris"|"Gasolina"|27592|"Risaralda "|" Pereira"||0|"IGL-998"||0|0|0|"Cuero"||"Hidráulica"||"1496"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"18"|"5"|"1"|"18"|"41"||"243"||"1"||"2"|"18"|"2"||"2"|"1"
27000000|2012|"Bogotá D.c."|"Blanco"|"Gasolina"|57000|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|0|"RMT-965"|"SPORT F.E."|0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"3"|"3"|"1"|"3"|"49"|"85"|"511"|"106"|"1"||"2"|"23"|"2"|"1"|"2"|"1"
50620000|2017|"Bogotá D.c."|"Blanco"|"Gasolina"|0|"Bogotá D.c. "|" Barrios Unidos"|" Metrópolis"|0|"000000"|"SKYACTIV"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"3"|"1"|"3"|"5"|"108"|"29"|"98"|"3"|"8"|"1"|"23"|"2"|"1"|"1"|"1"
49000000|2016|"Bogotá D.c."|"Blanco"|"Gasolina"|15000|"Bogotá D.c. "|" Chapinero"|" Chapinero Alto"|0|"IML-592"||0|0|0|"Cuero"||"Asistida"|0|"1496"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|1|0|0|1|1|0|0|1|0|0|1|0|0|0|"3"|"3"|"1"|"3"|"15"|"42"|"265"||"1"||"1"|"18"|"2"|"1"|"1"|"1"
48000000|2016|"Antioquia"|"Gris"|"Gasolina"|16500|"Antioquia "|" Medellín"||0|"IHT-904"|"Grand touring"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"255"|"26"|"3"|"8"|"1"|"23"|"2"|"1"|"2"|"1"
25000000|2011|"Atlántico"|"Gris"|"Gasolina"|49700|"Atlántico "|" Barranquilla"||0|"XXXX"|"AT 1500CC"|0|0|0|"Tela"|"4"|"Hidráulica"||"1500"|0||"CD"|"4x2"|"Automática"|"Eléctricos"|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|"2"|"5"|"1"|"2"|"4"||"564"|"12"|"3"|"8"|"2"|"23"|"1"|"1"|"1"|"1"
42500000|2016|"Santander"|"Blanco"|"Gasolina"|28000|"Santander "|" Bucaramanga"||0|"UDW-786"|"Touring"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|"19"|"3"|"1"|"19"|"9"||"533"|"110"|"1"||"2"|"23"|"2"||"2"|"1"
48000000|2017|"Bogotá D.c."|"Gris"|"Gasolina"|4400|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Berna"|0|"JEO-684"|"Touring"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"2"|"46"|"302"|"110"|"3"|"8"|"1"|"23"|"2"||"2"|"1"
28800000|2012|"Antioquia"|"Gris"|"Gasolina"|58500|"Antioquia "|" Medellín"||0|"DIK-210"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"130"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"2"|"1"
47970000|2017|"Bogotá D.c."|"Azul"|"Gasolina"|0|"Bogotá D.c. "|" Barrios Unidos"|" Metrópolis"|0|"000000"|"SKYACTIV SPORT"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"1"|"1"|"3"|"5"|"108"|"29"|"100"|"3"|"8"|"1"|"23"|"2"|"1"|"2"|"1"
52000000|2017|"Bogotá D.c."|"Blanco"|"Gasolina"|5690|"Bogotá D.c. "|" Engativa"|" Garces Navas"|0|"DNK-327"|"Grand Touring AT 1500CC"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1496"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|1|1|0|0|0|1|1|0|1|0|0|1|"3"|"3"|"1"|"3"|"21"|"72"|"149"|"29"|"3"|"8"|"2"|"18"|"2"|"1"|"1"|"1"
22000000|2008|"Bogotá D.c."|"Rojo"|"Gasolina"|115000|"Bogotá D.c. "|" Bosa"|" José  María Carbonel I y II Sector"|0|"4"|"HB"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|1|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|0|"3"|"10"|"1"|"3"|"8"|"77"|"35"|"44"|"3"||"2"|"23"|"2"||"1"|"1"
28500000|2012|"Atlántico"|"Azul"|"Gasolina"|50000|"Atlántico "|" Barranquilla"||0|"RLK477"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|1|0|0|0|"2"|"1"|"1"|"2"|"4"||"504"||"3"||"2"|"23"|"2"|"1"|"2"|"1"
28800000|2013|"Bogotá D.c."|"Negro"|"Gasolina"|39000|"Bogotá D.c. "|" Engativa"|" Santa Cecilia"|0|"HBY-537"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|"3"|"7"|"1"|"3"|"21"|"158"|"187"||"3"||"2"|"23"|"1"|"1"|"1"|"1"
21000000|2009|"Bogotá D.c."|"Verde"|"Gasolina"|98824|"Bogotá D.c. "|" Suba"|" Pinar de Suba"|0|"CUK-521"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|1|1|0|0|"3"|"11"|"1"|"3"|"49"|"123"|"71"||"3"||"2"|"23"|"2"|"1"|"1"|"1"
26000000|2010|"Bogotá D.c."|"Negro"|"Gasolina"|45000|"Bogotá D.c. "|" Usaquén"|" Villa Magdala"|0|"RAR802"|"HATCH BACK"||0|0|"Cuero"||"Asistida"|0|"1500"|0|0|"MP3"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|"3"|"7"|"1"|"3"|"53"|"177"|"457"|"36"|"1"||"1"|"23"|"2"||"1"|"1"
48000000|2016|"Antioquia"|"Gris"|"Gasolina"|16933|"Antioquia "|" Medellín"||0|"IHS-695"|"Grand Touring"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"||"253"|"27"|"3"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
25000000|2010|"Bogotá D.c."|"Azul"|"Gasolina"|103000|"Bogotá D.c. "|" Fontibón"|" Modelia"|0|"DDC-468"|"HB"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|"3"|"1"|"1"|"3"|"23"|"112"|"109"|"44"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
38500000|2015|"Bogotá D.c."|"Blanco"|"Gasolina"|25000|"Bogotá D.c. "|" Barrios Unidos"|" Rionegro"||"*****2"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|1|"3"|"3"|"1"|"3"|"5"|"136"|"20"||"1"||"2"|"23"|"2"||"1"|"1"
23000000|2009|"Risaralda"|"Verde"|"Gasolina"|74001|"Risaralda "|" Pereira"|||"FHI-056"|||0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|"18"|"11"|"1"|"18"|"41"||"173"||"3"||"2"|"23"|"2"||"1"|"1"
29700000|2014|"Bogotá D.c."|"Azul"|"Gasolina"|33700|"Bogotá D.c. "|" Martires"|" Paloquemao"|0|"7"|"SPORT"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|1|0|0|"3"|"1"|"1"|"3"|"32"|"120"|"38"|"104"|"3"||"2"|"23"|"2"||"2"|"1"
35900000|2014|"Santander"|"Rojo"|"Gasolina"|57000|"Santander "|" Bucaramanga"|" Sotomayor"||"***-**0"|||0|0|"Semi-cuero"||"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|1|0|0|1|0|0|0|0|1|1|1|1|1|1|1|0|1|0|0|0|"19"|"10"|"1"|"19"|"9"|"164"|"8"||"2"||"2"|"23"|"2"||"1"|"1"
30900000|2014|"Bogotá D.c."|"Negro"|"Gasolina"|50000|"Bogotá D.c. "|" Bogota"|||"MWO-226"||0|0|0|"Tela"|"4L"|"Mecánica"||"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|1|0|0|1|1|1|1|1|0|0|1|0|0|1|"3"|"7"|"1"|"3"|"7"||"414"||"3"|"14"|"3"|"23"|"2"|"1"|"2"|"1"
27500000|2011|"Valle Del Cauca"|"Negro"|"Gasolina"|70071|"Valle Del Cauca "|" Cali"|" San Vicente"||"DEO171"|||0|0|"Tela"||"Hidráulica"|0|"1500"|0||||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"21"|"7"|"1"|"21"|"13"|"154"|"118"||"3"||"2"|"23"|||"2"|"1"
29800000|2011|"Antioquia"|"Gris"|"Gasolina"|70000|"Antioquia "|" Medellín"|" El Poblado"|0|"KFG570"|"1500"||0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|1|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"329"|"3"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
48000000|2017|"Atlántico"|"Blanco"|"Gasolina"|12000|"Atlántico "|" Barranquilla"|" El Prado"||"UGL014"|"Mazda 2 Skyactiv. 1.5 cc"|0|0|0|"Tela"|"4 en linea"|"Asistida"||"1.5 litros"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|1|0|0|0|0|"2"|"3"|"1"|"2"|"4"|"64"|"538"|"79"|"3"|"11"|"1"|"8"|"2"|"1"|"1"|"1"
47800000|2016|"Nariño"|"Vinotinto"|"Gasolina"|15000|"Nariño "|" Pasto"||0|"******"|"GRAND TOURING"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|"15"|"12"|"1"|"15"|"40"||"18"|"28"|"1"|"8"|"2"|"23"|"1"|"1"|"1"|"1"
47000000|2017|"Atlántico"|"Gris"|"Gasolina"|35000|"Atlántico "|" Barranquilla"|" El Prado"|0|"000"||0|0|0|"Tela"||"Hidráulica"|0||0||"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"2"|"5"|"1"|"2"|"4"|"64"|"27"||"3"||"2"||"2"|"1"|"1"|"1"
44800000|2016|"Antioquia"|"Gris"|"Gasolina"|56000|"Antioquia "|" Medellín"|" Belén Rosales"||"UEO 348"||0|0|0|"Tela"||"Hidráulica"|||0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"|"19"|"536"||"3"||"2"||||"1"|"1"
47000000|2016|"Bogotá D.c."|"Rojo"||9000|"Bogotá D.c. "|" Bogota"|||"IJZ675"|||||||"Asistida"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"10"||"3"|"7"||"263"||||"1"||||"2"|
45500000|2016|"Antioquia"|"Gris"||57000|"Antioquia "|" Medellín"|" Laureles"||"UEO348"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"||"1"|"33"|"99"|"537"||||"2"||||"1"|
37900000|2015|"Bogotá D.c."|"Negro"|"Gasolina"|25196|"Bogotá D.c. "|" Bogota"|||"ZZK633"|||0|0|"Cuero"||"Hidráulica"|0|"1500"|0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"7"|"1"|"3"|"7"||"570"||"1"||"2"|"23"|||"1"|
31500000|2012|"Antioquia"|"Gris"||40000|"Antioquia "|" Medellín"|" Barrio Colombia"||"DJO310"|||||||"Asistida"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"||"1"|"33"|"15"|"138"||||"1"||||"2"|
30500000|2013|"Bogotá D.c."|"Blanco"||43000|"Bogotá D.c. "|" Usaquén"|" Cedritos"||"9"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"3"||"3"|"53"|"40"|"41"||||"2"||||"2"|
30500000|2012|"Antioquia"|"Blanco"|"Gasolina"|73800|"Antioquia "|" Medellín"|" El Poblado"|0|"DJM193"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1.5"|0|0|"R/Rep."|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"|"1"|"1"|"33"|"63"|"133"||"3"|"8"|"2"|"5"|"3"|"1"|"2"|"1"
23600000|2010|"Bogotá D.c."|"Gris"|"Gasolina"|86759|"Bogotá D.c. "|" Barrios Unidos"|" José Joaquín Vargas"|0|"DDO-912"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"5"|"1"|"3"|"5"|"78"|"114"||"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
31500000|2012|"Antioquia"|"Blanco"|"Gasolina"|63000|"Antioquia "|" Medellín"|||"DHV-673"|"HB"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"3"|"1"|"1"|"33"||"126"|"44"|"1"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
38600000|2015|"Antioquia"|"Gris"|"Gasolina"|42000|"Antioquia "|" Medellín"||0|"ZZX-712"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"||"571"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
35000000|2012|"Magdalena"|"Blanco"|"Gasolina"|45550|"Magdalena "|" Santa Marta (Distrito Turistico Cultural E Historico)"||0|"KKM642"|"SEDAN"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|1|"13"|"3"|"1"|"13"|"48"||"354"|"94"|"3"|"8"|"1"|"23"|"1"|"1"|"1"|"1"
49000000|2017|"Valle Del Cauca"|"Azul"||9708|"Valle Del Cauca "|" Cali"|" San Bosco"|0|"XXX562"|"toouring"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|1|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"21"|"1"||"21"|"13"|"141"|"560"|"108"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
46300000|2017|"Nariño"|"Rojo"||8000|"Nariño "|" Pasto"|||"5"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"15"|"10"||"15"|"40"||"36"||||"2"||||"2"|
36500000|2014|"Bogotá D.c."|"Gris"|"Gasolina"|23462|"Bogotá D.c. "|" Bogota"|||"HSO490"|||0|0|"Cuero"||"Hidráulica"|0|"1500"|0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"7"||"218"||"1"||"2"|"23"|||"1"|"1"
29800000|2011|"Antioquia"|"Gris"|"Gasolina"|75700|"Antioquia "|" Medellín"|" El Poblado"||"KIO253"|||0||"Tela"||"Mecánica"|0||0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"347"||"3"||"3"||"2"||"1"|"1"
34500000|2014|"Antioquia"|"Gris"|"Gasolina"|35100|"Antioquia "|" Medellín"|" Guayabal"|0|"xxx-xx6"||0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"75"|"550"||"3"|"8"|"1"|"23"|"2"|"1"|"2"|"1"
33000000|2013|"Quindio"|"Azul"|"Gasolina"|59000|"Quindio "|" Armenia"|||"MJK-153"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"17"|"1"|"1"|"17"|"3"||"380"||"3"||"2"|"23"|"2"|"1"|"2"|"1"
26500000|2011|"Bogotá D.c."|"Plateado"|"Gasolina"|77800|"Bogotá D.c. "|" Rafael Uribe Uribe"|" Príncipe de Bochica"|0|"KHZ-341"|"SD"|0|0|0|"Tela"||"Hidráulica"||"1498"|0||"R/Rep."||"Mecánica"|"Eléctricos"|1|0|0|1|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|"3"|"9"|"1"|"3"|"43"|"129"|"344"|"91"|"3"||"2"|"19"|"3"||"2"|"1"
24900000|2009|"Antioquia"|"Azul"||93000|"Antioquia "|" Medellín"|" El Poblado"||"AAA157"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"1"||"1"|"33"|"63"|"43"||||"2"||||"2"|
28500000|2012|"Bogotá D.c."|"Blanco"|"Gasolina"|76200|"Bogotá D.c. "|" Suba"|" Alhambra"||"rit-141"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|"3"|"3"|"1"|"3"|"49"|"5"|"495"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
25700000|2009|"Antioquia"|"Gris"|"Gasolina"|57700|"Antioquia "|" Medellín"||0|"DCL-456"|"HB"|0|0|0|"Semi-cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|1|0|1|1|0|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|"1"|"5"|"1"|"1"|"33"||"101"|"44"|"2"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
34500000|2014|"Antioquia"|"Rojo"|"Gasolina"|32000|"Antioquia "|" Medellín"|" El Poblado"|0|"MUK622"|"Automatíco"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"1"|"10"|"1"|"1"|"33"|"63"|"406"|"17"|"1"|"8"|"2"|"23"|"2"||"1"|"1"
25500000|2009|"Antioquia"|"Gris"|"Gasolina"|73000|"Antioquia "|" Medellín"|" San Joaquín"||"ELN030"|"mazda2 mecanico"|0|0|0|"Semi-cuero"||"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|1|0|1|1|1|1|0|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"147"|"160"|"86"|"2"||"2"|"23"|"2"|"1"|"2"|"1"
58950000|2018|"Huila"|"Otro"||0|"Huila "|" Neiva"|||"*"|||||||"Asistida"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"12"|"8"||"12"|"38"||"5"||||"1"||||"1"|
46500000|2017|"Nariño"|"Blanco"|"Gasolina"|21300|"Nariño "|" Pasto"||0|"ISW-062"|"Touring"|0|0|0|"Cuero"||"Asistida"|0|"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"15"|"3"|"1"|"15"|"40"||"276"|"110"|"1"||"1"|"23"|"2"|"1"|"2"|"1"
49000000|2017|"Risaralda"|"Rojo"||5050|"Risaralda "|" Pereira"|" Belmonte"||"IZZ589"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"18"|"10"||"18"|"41"|"23"|"293"||||"2"||||"1"|
26900000|2012|"Bogotá D.c."|"Gris"|"Gasolina"|73000|"Bogotá D.c. "|" Bogota"||0|"MBZ949"|"MAZDA 2 MT"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|1|1|0|0|"3"|"5"|"1"|"3"|"7"||"371"|"74"|"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
35000000|2012|"Magdalena"|"Blanco"|"Gasolina"|45550|"Magdalena "|" Santa Marta (Distrito Turistico Cultural E Historico)"||0|"KKM642"|"SEDAN"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|1|"13"|"3"|"1"|"13"|"48"||"354"|"94"|"3"|"8"|"1"|"23"|"1"|"1"|"1"|"1"
47900000|2016|"Antioquia"|"Blanco"|"Gasolina"|20350|"Antioquia "|" Medellín"|" El Poblado"|0|"HYS 011"|"TURING"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1|0|0|1|"1"|"3"|"1"|"1"|"33"|"63"|"232"|"119"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
