Departamento,Municipio,CentroPoblado,Longitud,Latitud
ANTIOQUIA,VIGÍA DEL FUERTE,EL ARENAL,"""-76,820231599""","""6,49299475714"""
ANTIOQUIA,VIGÍA DEL FUERTE,GUADUALITO,"""-76,8927077932""","""6,62847268991"""
ANTIOQUIA,VIGÍA DEL FUERTE,LOMA MURRY,"""-76,7106054215""","""6,62781746507"""
ANTIOQUIA,VIGÍA DEL FUERTE,SAN MARTIN,"""-76,8447921187""","""6,53433187619"""
ANTIOQUIA,VIGÍA DEL FUERTE,SANTA MARIA,"""-76,7426637222""","""6,24424858278"""
ANTIOQUIA,YALÍ,YALÍ,"""-74,8400531922""","""6,67657240531"""
ANTIOQUIA,YALÍ,VILLA ANITA,"""-74,8501074403""","""6,68540723616"""
ANTIOQUIA,YARUMAL,YARUMAL,"""-75,4188327746""","""6,96387109143"""
ANTIOQUIA,YARUMAL,CEDEÑO,"""-75,3544953106""","""7,07140930665"""
ANTIOQUIA,YARUMAL,EL CEDRO,"""-75,359254671""","""7,19006691894"""
ANTIOQUIA,YARUMAL,OCHALÍ,"""-75,6119648978""","""7,00373855511"""
ANTIOQUIA,YARUMAL,LLANOS DE CUIVA,"""-75,486129957""","""6,815879371"""
ANTIOQUIA,YARUMAL,EL PUEBLITO,"""-75,3572003851""","""7,18088423988"""
ANTIOQUIA,YARUMAL,LA LOMA,"""-75,6220989556""","""7,03459787471"""
ANTIOQUIA,YARUMAL,MINA VIEJA,"""-75,4329698903""","""6,98200268466"""
ANTIOQUIA,YOLOMBÓ,YOLOMBÓ,"""-75,0133479509""","""6,59459588827"""
ANTIOQUIA,YOLOMBÓ,LA FLORESTA,"""-74,865320201""","""6,633878638"""
ANTIOQUIA,YOLOMBÓ,EL RUBÍ,"""-74,971310355""","""6,56612366169"""
ANTIOQUIA,YOLOMBÓ,VILLANUEVA,"""-75,152511542""","""6,614192197"""
ANTIOQUIA,YONDÓ,YONDO,"""-73,9124567851""","""7,00394143169"""
ANTIOQUIA,YONDÓ,CIENAGA BARBACOS - LA PUNTA,"""-74,2154023638""","""6,8581845527"""
ANTIOQUIA,YONDÓ,SAN LUIS BELTRÁN,"""-73,9574860838""","""6,95154719609"""
ANTIOQUIA,YONDÓ,SAN MIGUEL DEL TIGRE,"""-73,9474707192""","""7,08840488062"""
ANTIOQUIA,YONDÓ,CUATRO BOCAS,"""0,""","""0,"""
ANTIOQUIA,YONDÓ,BOCAS DE SAN FRANCISCO,"""-74,2158347403""","""7,00323152013"""
ANTIOQUIA,YONDÓ,BAGRE,"""-74,0618828155""","""7,1332571022"""
ANTIOQUIA,YONDÓ,BOCAS DE BARBACOAS,"""-74,2136353225""","""6,73308571438"""
ANTIOQUIA,YONDÓ,PUERTO LOS MANGO,"""-73,9030476841""","""7,07975288658"""
ANTIOQUIA,YONDÓ,PUERTO MATILDE,"""-74,1982432562""","""7,04037575236"""
ANTIOQUIA,YONDÓ,PUERTO TOMAS,"""-73,8974720992""","""7,07479860364"""
ANTIOQUIA,YONDÓ,PUERTO CASABE,"""-73,892401663""","""7,066855521"""
ANTIOQUIA,YONDÓ,LA CONDOR,"""-73,9282169927""","""7,02651170136"""
ANTIOQUIA,YONDÓ,LA RINCONADA,"""-73,9438817591""","""7,22654330938"""
ANTIOQUIA,ZARAGOZA,ZARAGOZA,"""-74,8670728872""","""7,48858244262"""
ANTIOQUIA,ZARAGOZA,BUENOS AIRES,"""-74,813589616""","""7,60622436604"""
ANTIOQUIA,ZARAGOZA,PATO,"""-74,9231985586""","""7,49631680327"""
ANTIOQUIA,ZARAGOZA,VEGAS DE SEGOVIA,"""-75,026375114""","""7,48741736405"""
ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,"""-74,8132169683""","""10,9783195607"""
ATLÁNTICO,BARANOA,BARANOA,"""-74,916106093""","""10,7948815688"""
ATLÁNTICO,BARANOA,CAMPECHE,"""-74,9136998554""","""10,7265367611"""
ATLÁNTICO,BARANOA,PITAL,"""-74,9182963125""","""10,8414663957"""
ATLÁNTICO,BARANOA,SIBARCO,"""-74,9753737186""","""10,8153806149"""
ATLÁNTICO,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,"""-74,8808535392""","""10,3782957218"""
ATLÁNTICO,CAMPO DE LA CRUZ,BOHÓRQUEZ,"""-74,8339471261""","""10,4614381223"""
ATLÁNTICO,CANDELARIA,CANDELARIA,"""-74,8799120495""","""10,4612089848"""
ATLÁNTICO,CANDELARIA,SAN JOSÉ DEL CARRETAL,"""-74,9129076523""","""10,4393868361"""
ATLÁNTICO,CANDELARIA,BUENAVENTURA DE LEÑA,"""-74,8779635012""","""10,5170854388"""
ATLÁNTICO,GALAPA,GALAPA,"""-74,8703439389""","""10,9191614915"""
ATLÁNTICO,GALAPA,PALUATO,"""-74,929640843""","""10,8751492124"""
ATLÁNTICO,JUAN DE ACOSTA,JUAN DE ACOSTA,"""-75,0406070886""","""10,8323387608"""
ATLÁNTICO,JUAN DE ACOSTA,BOCATOCINO,"""-75,2051180291""","""10,8161767891"""
ATLÁNTICO,JUAN DE ACOSTA,CHORRERA,"""-75,0117130738""","""10,7990153645"""
ATLÁNTICO,JUAN DE ACOSTA,SAN JOSÉ DE SACO,"""-75,0853520576""","""10,8039903807"""
ATLÁNTICO,JUAN DE ACOSTA,SANTA VERÓNICA,"""-75,084351773""","""10,8772473452"""
ATLÁNTICO,JUAN DE ACOSTA,URBANIZACIÓN PUNTA CANGREJO,"""-75,1094923002""","""10,8629522321"""
ATLÁNTICO,LURUACO,LURUACO,"""-75,1422887632""","""10,6111248118"""
ATLÁNTICO,LURUACO,ARROYO DE PIEDRA,"""-75,1050487485""","""10,6308263689"""
ATLÁNTICO,LURUACO,PALMAR DE CANDELARIA,"""-75,1501656716""","""10,665799078"""
ATLÁNTICO,LURUACO,LOS PENDALES,"""-75,2044031025""","""10,6180985005"""
ATLÁNTICO,LURUACO,SAN JUAN DE TOCAGUA,"""-75,184687088""","""10,637432168"""
ATLÁNTICO,LURUACO,SANTA CRUZ,"""-75,2129503842""","""10,5733994726"""
ATLÁNTICO,LURUACO,LOS LÍMITES,"""-75,2240969793""","""10,6295161379"""
ATLÁNTICO,LURUACO,LA PUNTICA,"""-75,164213574""","""10,6164253769"""
ATLÁNTICO,LURUACO,BARRIGÓN,"""-75,182392049""","""10,576678542"""
ATLÁNTICO,LURUACO,SOCAVÓN,"""-75,2170941284""","""10,6057271512"""
ATLÁNTICO,MALAMBO,MALAMBO,"""-74,7748637454""","""10,856822692"""
ATLÁNTICO,MALAMBO,CARACOLÍ,"""-74,8337663112""","""10,8594100933"""
ATLÁNTICO,MALAMBO,LA AGUADA,"""-74,8457983184""","""10,8623907494"""
ATLÁNTICO,MALAMBO,PITALITO,"""-74,8414613826""","""10,8131314812"""
ATLÁNTICO,MANATÍ,MANATÍ,"""-74,9570353895""","""10,4489620358"""
ATLÁNTICO,MANATÍ,EL PORVENIR (LAS COMPUERTAS),"""-75,0727628287""","""10,4098392311"""
ATLÁNTICO,MANATÍ,VILLA JUANA,"""-75,0090614998""","""10,5195511501"""
ATLÁNTICO,PALMAR DE VARELA,PALMAR DE VARELA,"""-74,7547589307""","""10,7385825597"""
ATLÁNTICO,PALMAR DE VARELA,BURRUSCOS,"""-74,823170375""","""10,673375542"""
ATLÁNTICO,PIOJÓ,PIOJÓ,"""-75,1074681737""","""10,7493431731"""
ATLÁNTICO,PIOJÓ,AGUAS VIVAS,"""-75,0730374873""","""10,7351390387"""
ATLÁNTICO,PIOJÓ,EL CERRITO,"""-75,2027595083""","""10,7668717808"""
ATLÁNTICO,PIOJÓ,HIBACHARO,"""-75,1354639424""","""10,7153448264"""
ATLÁNTICO,PIOJÓ,PUNTA ASTILLEROS,"""-75,2227211831""","""10,7959563615"""
ATLÁNTICO,POLONUEVO,POLONUEVO,"""-74,8531024212""","""10,7771663073"""
ATLÁNTICO,POLONUEVO,PITAL DEL CARLÍN (PITALITO),"""-74,840335926""","""10,8115639401"""
ATLÁNTICO,PONEDERA,PONEDERA,"""-74,7539006043""","""10,6417959018"""
ATLÁNTICO,PONEDERA,LA RETIRADA,"""-74,8378046339""","""10,6161212632"""
ATLÁNTICO,PONEDERA,MARTILLO,"""-74,8304819985""","""10,6273797091"""
ATLÁNTICO,PONEDERA,PUERTO GIRALDO,"""-74,8160130401""","""10,5049581171"""
ATLÁNTICO,PONEDERA,SANTA RITA,"""-74,7814660607""","""10,5936791424"""
ATLÁNTICO,PONEDERA,CASCAJAL,"""0,""","""0,"""
ATLÁNTICO,PUERTO COLOMBIA,PUERTO COLOMBIA,"""-74,851963055""","""11,022939949"""
ATLÁNTICO,PUERTO COLOMBIA,SALGAR,"""-74,933842725""","""11,018185006"""
ATLÁNTICO,PUERTO COLOMBIA,SABANILLA (MONTE CARMELO),"""-74,9150680828""","""11,0416074929"""
ATLÁNTICO,REPELÓN,REPELÓN,"""-75,1254822303""","""10,4933403213"""
ATLÁNTICO,REPELÓN,ARROYO NEGRO,"""-75,1498969875""","""10,570290577"""
ATLÁNTICO,REPELÓN,CIEN PESOS,"""-75,2198416007""","""10,5383956726"""
ATLÁNTICO,REPELÓN,LAS TABLAS,"""-75,2218642247""","""10,5202730602"""
ATLÁNTICO,REPELÓN,ROTINET,"""-75,0718139685""","""10,5286137011"""
ATLÁNTICO,REPELÓN,VILLA ROSA,"""-75,1298720806""","""10,4113592994"""
ATLÁNTICO,REPELÓN,EL PORVENIR (LAS COMPUERTAS),"""-75,0747092716""","""10,4103403062"""
ATLÁNTICO,REPELÓN,PITA,"""-75,2344855265""","""10,5218749935"""
ATLÁNTICO,SABANAGRANDE,SABANAGRANDE,"""-74,7585063109""","""10,7910757719"""
ATLÁNTICO,SABANALARGA,SABANALARGA,"""-74,9210950072""","""10,6328326108"""
ATLÁNTICO,SABANALARGA,AGUADA DE PABLO,"""-75,0057069356""","""10,5218287327"""
ATLÁNTICO,SABANALARGA,CASCAJAL,"""-74,8493036826""","""10,597859702"""
ATLÁNTICO,SABANALARGA,COLOMBIA,"""-75,0014606679""","""10,6412205306"""
ATLÁNTICO,SABANALARGA,ISABEL LÓPEZ,"""-75,0024052721""","""10,6755427079"""
ATLÁNTICO,SABANALARGA,LA PEÑA,"""-75,02411422""","""10,582895985"""
ATLÁNTICO,SABANALARGA,MOLINERO,"""-75,0424664619""","""10,6552514337"""
ATLÁNTICO,SABANALARGA,MIRADOR,"""-74,923279568""","""10,534376741"""
ATLÁNTICO,SABANALARGA,GALLEGO,"""-74,919730086""","""10,5529578776"""
ATLÁNTICO,SABANALARGA,PATILLA,"""-74,919553956""","""10,565998766"""
ATLÁNTICO,SANTA LUCÍA,SANTA LUCÍA,"""-74,9592075848""","""10,3243082813"""
ATLÁNTICO,SANTA LUCÍA,ALGODONAL,"""-74,9494365853""","""10,3491096384"""
ATLÁNTICO,SANTO TOMÁS,SANTO TOMÁS,"""-74,7577207286""","""10,7587230349"""
ATLÁNTICO,SOLEDAD,SOLEDAD,"""-74,7848339582""","""10,9101742784"""
ATLÁNTICO,SUAN,SUAN,"""-74,8816874004""","""10,3354309226"""
ATLÁNTICO,TUBARÁ,TUBARÁ,"""-74,9786801062""","""10,8736512946"""
ATLÁNTICO,TUBARÁ,CUATRO BOCAS,"""-74,9428651731""","""10,9224516024"""
ATLÁNTICO,TUBARÁ,EL MORRO,"""-75,0065503752""","""10,942826374"""
ATLÁNTICO,TUBARÁ,GUAIMARAL,"""-74,9397105147""","""10,8736458465"""
ATLÁNTICO,TUBARÁ,JUARUCO,"""-74,9845935255""","""10,9293103467"""
ATLÁNTICO,TUBARÁ,CORRAL DE SAN LUIS,"""-75,0026367918""","""10,8944114972"""
ATLÁNTICO,TUBARÁ,PLAYA MENDOZA,"""-75,0382057746""","""10,9020365944"""
ATLÁNTICO,TUBARÁ,PLAYAS DE EDRIMÁN,"""-75,0676436277""","""10,8860964895"""
ATLÁNTICO,TUBARÁ,VILLAS DE PALMARITO,"""-75,0527879847""","""10,8894187915"""
ATLÁNTICO,TUBARÁ,NUEVA ESPERANZA,"""-75,0455362813""","""10,8909523235"""
ATLÁNTICO,TUBARÁ,PUNTA CAIMAN,"""-75,0299573699""","""10,9140359621"""
ATLÁNTICO,USIACURÍ,USIACURÍ,"""-74,9769840969""","""10,742979811"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""","""BOGOTÁ, D.C.""","""-74,106715324""","""4,64993705899"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",NAZARETH,"""-74,1471707915""","""4,17249684919"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",PASQUILLA,"""-74,1562517922""","""4,44434951324"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",SAN JUAN,"""-74,3168452791""","""4,0280805918"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",BETANIA,"""-74,1460134971""","""4,21805906928"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",LA UNIÓN,"""-74,3635175813""","""3,98536908281"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",MOCHUELO ALTO,"""-74,1482728336""","""4,4889963766"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",CHORRILLOS,"""-74,095358366""","""4,78125759"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",EL DESTINO,"""-74,1383483672""","""4,40900287933"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",NUEVA GRANADA,"""-74,3593709895""","""3,89043793369"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",QUIBA BAJO,"""-74,1675577523""","""4,52731985385"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",SANTO DOMINGO,"""0,""","""0,"""
"BOGOTÁ, D. C.","""BOGOTÁ, D.C.""",TIERRA NUEVA,"""0,""","""0,"""
BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,"""-75,4964264795""","""10,3849883546"""
BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE PIEDRA,"""-75,4473996868""","""10,6087250545"""
BOLÍVAR,CARTAGENA DE INDIAS,ARROYO GRANDE,"""-75,3476734124""","""10,656241498"""
BOLÍVAR,CARTAGENA DE INDIAS,BARÚ,"""-75,6834677374""","""10,1424674428"""
BOLÍVAR,CARTAGENA DE INDIAS,BAYUNCA,"""-75,3958615024""","""10,535519912"""
BOLÍVAR,CARTAGENA DE INDIAS,BOCACHICA,"""-75,578590825""","""10,326879188"""
BOLÍVAR,CARTAGENA DE INDIAS,CAÑO DEL ORO,"""-75,5436633""","""10,342511541"""
BOLÍVAR,CARTAGENA DE INDIAS,ISLA FUERTE,"""-76,178391754""","""9,38162205157"""
BOLÍVAR,CARTAGENA DE INDIAS,LA BOQUILLA,"""-75,4981508977""","""10,4718051181"""
BOLÍVAR,CARTAGENA DE INDIAS,PASACABALLOS,"""-75,5159130059""","""10,2835858517"""
BOLÍVAR,CARTAGENA DE INDIAS,PUNTA CANOA,"""-75,5003044122""","""10,5568958203"""
BOLÍVAR,CARTAGENA DE INDIAS,SANTA ANA,"""-75,5555255177""","""10,2390200344"""
BOLÍVAR,CARTAGENA DE INDIAS,TIERRA BOMBA,"""-75,5745540305""","""10,3772979772"""
BOLÍVAR,CARTAGENA DE INDIAS,PUNTA ARENA,"""-75,5482368867""","""10,3636808133"""
BOLÍVAR,CARTAGENA DE INDIAS,ARARCA,"""-75,5551460849""","""10,2612013954"""
BOLÍVAR,CARTAGENA DE INDIAS,LETICIA,"""-75,5118292943""","""10,1820952115"""
BOLÍVAR,CARTAGENA DE INDIAS,ARCHIPIÉLAGO DE SAN BERNARDO,"""-75,8590974707""","""9,78593748473"""
BOLÍVAR,CARTAGENA DE INDIAS,EL RECREO,"""-75,5149907101""","""10,1979100493"""
BOLÍVAR,CARTAGENA DE INDIAS,PUERTO REY,"""-75,4626255265""","""10,4804750257"""
BOLÍVAR,CARTAGENA DE INDIAS,PONTEZUELA,"""-75,4413524163""","""10,5443863488"""
BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE LAS CANOAS,"""-75,4061833332""","""10,6408043199"""
BOLÍVAR,CARTAGENA DE INDIAS,EL PUEBLITO,"""-75,74101559""","""10,176184719"""
BOLÍVAR,CARTAGENA DE INDIAS,LAS EUROPAS,"""-75,3236541932""","""10,6729005128"""
BOLÍVAR,CARTAGENA DE INDIAS,MANZANILLO DEL MAR,"""-75,4976242928""","""10,5147865729"""
BOLÍVAR,CARTAGENA DE INDIAS,TIERRA BAJA,"""-75,4753463783""","""10,4896062597"""
BOLÍVAR,CARTAGENA DE INDIAS,MEMBRILLAL,"""-75,477864829""","""10,3336518739"""
BOLÍVAR,CARTAGENA DE INDIAS,BARCELONA DE INDIAS,"""-75,4722902449""","""10,5210851428"""
BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA LAGUNA CLUB,"""-75,4658090375""","""10,5407340152"""
BOLÍVAR,CARTAGENA DE INDIAS,CASAS DEL MAR,"""-75,4534348043""","""10,6140302615"""
BOLÍVAR,CARTAGENA DE INDIAS,MUCURA,"""-75,8744770324""","""9,77990521585"""
BOLÍVAR,CARTAGENA DE INDIAS,PUERTO BELLO,"""-75,4747958584""","""10,4824418178"""
BOLÍVAR,ACHÍ,ACHÍ,"""-74,5575205453""","""8,56945622216"""
BOLÍVAR,ACHÍ,BOYACÁ,"""-74,5245490341""","""8,44806827373"""
BOLÍVAR,ACHÍ,BUENAVISTA,"""-74,5326573845""","""8,57235583387"""
BOLÍVAR,ACHÍ,ALGARROBO,"""-74,5035866336""","""8,46927611078"""
BOLÍVAR,ACHÍ,GUACAMAYO,"""-74,5119331657""","""8,72842840357"""
BOLÍVAR,ACHÍ,PLAYA ALTA,"""-74,500471309""","""8,781726802"""
BOLÍVAR,ACHÍ,TACUYA ALTA,"""-74,469757114""","""8,570320278"""
BOLÍVAR,ACHÍ,TRES CRUCES,"""-74,5158092334""","""8,70347213192"""
BOLÍVAR,ACHÍ,PAYANDÉ,"""-74,4571213651""","""8,48340818379"""
BOLÍVAR,ACHÍ,RÍO NUEVO,"""-74,4339272269""","""8,48010060576"""
BOLÍVAR,ACHÍ,BUENOS AIRES,"""-74,5451490158""","""8,49689174855"""
BOLÍVAR,ACHÍ,PUERTO ISABEL,"""-74,518800399""","""8,631672241"""
BOLÍVAR,ACHÍ,CENTRO ALEGRE,"""-74,492910726""","""8,506018821"""
BOLÍVAR,ACHÍ,PUERTO VENECIA,"""0,""","""0,"""
BOLÍVAR,ACHÍ,SANTA LUCÍA,"""0,""","""0,"""
BOLÍVAR,ACHÍ,LOS NÍSPEROS,"""-74,597274263""","""8,650913044"""
BOLÍVAR,ACHÍ,PARAÍSO SINCERÍN,"""-74,6055676746""","""8,72018021499"""
BOLÍVAR,ACHÍ,PROVIDENCIA,"""-74,551712666""","""8,600935458"""
BOLÍVAR,ACHÍ,CORONCORO,"""0,""","""0,"""
BOLÍVAR,ALTOS DEL ROSARIO,ALTOS DEL ROSARIO,"""-74,1650526808""","""8,79160326038"""
BOLÍVAR,ALTOS DEL ROSARIO,EL RUBIO,"""-74,217749582""","""8,806756648"""
BOLÍVAR,ALTOS DEL ROSARIO,LA PACHA,"""-74,1676841412""","""8,74460488934"""
BOLÍVAR,ALTOS DEL ROSARIO,SAN ISIDRO,"""-74,2750162858""","""8,77617597925"""
BOLÍVAR,ALTOS DEL ROSARIO,SANTA LUCÍA,"""-74,2074344776""","""8,67280902707"""
BOLÍVAR,ALTOS DEL ROSARIO,SAN ISIDRO  2,"""-74,2721597119""","""8,80264245766"""
BOLÍVAR,ARENAL,ARENAL,"""-73,9411210687""","""8,45862922844"""
BOLÍVAR,ARENAL,BUENAVISTA,"""-73,8838061431""","""8,4675002602"""
BOLÍVAR,ARENAL,CARNIZALA,"""-73,9014686207""","""8,45484903339"""
BOLÍVAR,ARENAL,SAN RAFAEL,"""-73,9113532204""","""8,43936198034"""
BOLÍVAR,ARENAL,SANTO DOMINGO,"""-74,1301511261""","""8,36801104354"""
BOLÍVAR,ARJONA,ARJONA,"""-75,3444876588""","""10,256630539"""
BOLÍVAR,ARJONA,PUERTO BADEL (CAÑO SALADO),"""-75,4758345995""","""10,1192012743"""
BOLÍVAR,ARJONA,GAMBOTE,"""-75,2987997644""","""10,1623296604"""
BOLÍVAR,ARJONA,ROCHA,"""-75,4128629124""","""10,1093781925"""
BOLÍVAR,ARJONA,SINCERÍN,"""-75,2756662602""","""10,1440244731"""
BOLÍVAR,ARJONA,SAN RAFAEL DE LA CRUZ,"""-75,3410330189""","""10,2322222001"""
BOLÍVAR,ARJONA,CONDOMINIO HACIENDA,"""-75,3805828076""","""10,2954579566"""
BOLÍVAR,ARJONA,EL REMANZO,"""-75,3044343123""","""10,246226759"""
BOLÍVAR,ARROYOHONDO,ARROYOHONDO,"""-75,019214913""","""10,250075878"""
BOLÍVAR,ARROYOHONDO,MACHADO,"""-74,9682964055""","""10,2410481225"""
BOLÍVAR,ARROYOHONDO,MONROY,"""-75,0866130973""","""10,1783706936"""
BOLÍVAR,ARROYOHONDO,PILÓN,"""-75,0055622973""","""10,310157317"""
BOLÍVAR,ARROYOHONDO,SATO,"""-74,9724258252""","""10,2686812724"""
BOLÍVAR,ARROYOHONDO,SAN FRANCISCO (SOLABANDA),"""-75,1088197272""","""10,1684202487"""
BOLÍVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,"""-74,105224848""","""8,94773040932"""
BOLÍVAR,BARRANCO DE LOBA,RIONUEVO,"""-74,2686963291""","""8,80856616194"""
BOLÍVAR,BARRANCO DE LOBA,SAN ANTONIO,"""-74,119853068""","""8,87093956613"""
BOLÍVAR,BARRANCO DE LOBA,LOS CERRITOS,"""-74,2754089756""","""8,86036806565"""
BOLÍVAR,BARRANCO DE LOBA,LAS DELICIAS,"""-74,1085011805""","""8,89827818107"""
BOLÍVAR,CALAMAR,CALAMAR,"""-74,9161222621""","""10,2503611819"""
BOLÍVAR,CALAMAR,BARRANCA NUEVA,"""-74,9361711276""","""10,1961309218"""
BOLÍVAR,CALAMAR,BARRANCA VIEJA,"""-74,9495062924""","""10,1492957509"""
BOLÍVAR,CALAMAR,HATO VIEJO,"""-75,0391945725""","""10,3036106401"""
BOLÍVAR,CALAMAR,YUCAL,"""-74,9522153619""","""10,128321539"""
BOLÍVAR,CALAMAR,EL PROGRESO,"""-75,0297582196""","""10,1698520531"""
BOLÍVAR,CANTAGALLO,CANTAGALLO,"""-73,9146507991""","""7,37831394834"""
BOLÍVAR,CANTAGALLO,SAN LORENZO,"""-74,0249178947""","""7,24837457001"""
BOLÍVAR,CANTAGALLO,BRISAS DE BOLÍVAR,"""-73,9284728457""","""7,36157579755"""
BOLÍVAR,CANTAGALLO,EL CEDRO,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,EL FIRME,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LA ESPERANZA,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LA NUTRIA,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LA POZA,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LA VICTORIA (SEPULTURA),"""-73,9844845901""","""7,3428082487"""
BOLÍVAR,CANTAGALLO,LEJANÍA,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LOS CORONCOROS,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,LOS PATICOS,"""-73,9404236072""","""7,27407725966"""
BOLÍVAR,CANTAGALLO,MURIBA,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,NO HAY COMO DIOS,"""-74,024724003""","""7,228401399"""
BOLÍVAR,CANTAGALLO,SINZONA,"""-73,9159345645""","""7,42134048162"""
BOLÍVAR,CANTAGALLO,YANACUÉ,"""0,""","""0,"""
BOLÍVAR,CANTAGALLO,BUENOS AIRES,"""-73,9391788809""","""7,30172829773"""
BOLÍVAR,CANTAGALLO,LA PEÑA,"""-73,9872847211""","""7,31596528435"""
BOLÍVAR,CANTAGALLO,PATICO BAJO,"""-73,9436877702""","""7,31641426909"""
BOLÍVAR,CICUCO,CICUCO,"""-74,645585537""","""9,27456085808"""
BOLÍVAR,CICUCO,CAMPO SERENO,"""-74,7090728104""","""9,17616403522"""
BOLÍVAR,CICUCO,LA PEÑA,"""-74,7399216483""","""9,22688407183"""
BOLÍVAR,CICUCO,SAN FRANCISCO DE LOBA,"""-74,7233185329""","""9,18423530769"""
BOLÍVAR,CICUCO,PUEBLO NUEVO,"""-74,7585146151""","""9,21563379274"""
BOLÍVAR,CICUCO,BODEGA,"""-74,6781367837""","""9,27918297917"""
BOLÍVAR,CÓRDOBA,CÓRDOBA,"""-74,8274640871""","""9,58690944657"""
BOLÍVAR,CÓRDOBA,GUAIMARAL,"""-74,975252611""","""9,49614814431"""
BOLÍVAR,CÓRDOBA,LA MONTAÑA DE ALONSO (MARTÍN ALONSO),"""-74,9544538808""","""9,46316662676"""
BOLÍVAR,CÓRDOBA,SAN ANDRÉS,"""-74,8786996592""","""9,52387537845"""
BOLÍVAR,CÓRDOBA,SINCELEJITO,"""-74,9793255155""","""9,44493468382"""
BOLÍVAR,CÓRDOBA,TACAMOCHITO,"""-74,8184069289""","""9,45140987768"""
BOLÍVAR,CÓRDOBA,TACAMOCHO,"""-74,8002324251""","""9,47732237538"""
BOLÍVAR,CÓRDOBA,SANTA LUCÍA,"""-74,8493338488""","""9,46362676312"""
BOLÍVAR,CÓRDOBA,LA SIERRA,"""-74,958604228""","""9,56458915238"""
BOLÍVAR,CÓRDOBA,LAS MARÍAS,"""-74,934503735""","""9,4476149224"""
BOLÍVAR,CÓRDOBA,PUEBLO NUEVO,"""-74,9086965291""","""9,4376548907"""
BOLÍVAR,CÓRDOBA,SANAHUARE,"""-74,8838706493""","""9,43788116402"""
BOLÍVAR,CÓRDOBA,SOCORRO 1,"""-74,9887703612""","""9,45542890792"""
BOLÍVAR,CÓRDOBA,BELLAVISTA,"""-74,949085305""","""9,45668417"""
BOLÍVAR,CÓRDOBA,LAS LOMITAS,"""-74,9132748855""","""9,48174547711"""
BOLÍVAR,CLEMENCIA,CLEMENCIA,"""-75,3285123927""","""10,5675414931"""
BOLÍVAR,CLEMENCIA,LAS CARAS,"""-75,240808554""","""10,5504136959"""
BOLÍVAR,CLEMENCIA,EL PEÑIQUE,"""-75,2606113911""","""10,5387849358"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,"""-75,1212066427""","""9,71861199322"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,BAJO GRANDE,"""-75,223995049""","""9,68595795023"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,CARACOLÍ GRANDE,"""-75,22737577""","""9,739689912"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,EL SALADO,"""-75,0356895396""","""9,58213853385"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,JESÚS DEL MONTE,"""-74,9813528983""","""9,74955326273"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,MACAYEPOS,"""-75,3411612854""","""9,6799577271"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN CARLOS,"""-75,2368689557""","""9,71123922166"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN ISIDRO,"""-75,2182788292""","""9,7678994012"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,HATO NUEVO,"""-75,0584130495""","""9,7320733201"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,EL RAIZAL,"""-75,215622686""","""9,70648180589"""
BOLÍVAR,EL CARMEN DE BOLÍVAR,SANTA LUCÍA,"""-75,2213484513""","""9,69717063303"""
